question,labels,has_context
tiểu không kiểm soát được dùng thế nào khi Tiểu đường thai kỳ,application,1
Ứng dụng của tiểu không kiểm soát trong Đi bộ,application,1
tiểu không kiểm soát được dùng thế nào khi Đi bộ,application,1
Ứng dụng của tiểu không kiểm soát trong Siêu âm,application,1
tiểu không kiểm soát được dùng thế nào khi Siêu âm,application,1
Ứng dụng của tiểu không kiểm soát trong Yoga,application,1
tiểu không kiểm soát được dùng thế nào khi Yoga,application,1
Ứng dụng của tiểu không kiểm soát trong Xét nghiệm Pap smear,application,1
tiểu không kiểm soát được dùng thế nào khi Xét nghiệm Pap smear,application,1
Ứng dụng của tiểu không kiểm soát trong Sinh non,application,1
tiểu không kiểm soát được dùng thế nào khi Sinh non,application,1
Ứng dụng của tiểu không kiểm soát trong Cho con bú,application,1
tiểu không kiểm soát được dùng thế nào khi Cho con bú,application,1
Ứng dụng của tiểu không kiểm soát trong Khám phụ khoa,application,1
tiểu không kiểm soát được dùng thế nào khi Khám phụ khoa,application,1
Ứng dụng của tiểu không kiểm soát trong Dậy thì,application,1
tiểu không kiểm soát được dùng thế nào khi Dậy thì,application,1
Ứng dụng của tiểu không kiểm soát trong Nội tiết tố,application,1
tiểu không kiểm soát được dùng thế nào khi Nội tiết tố,application,1
Ứng dụng của tiểu không kiểm soát trong Xét nghiệm máu,application,1
tiểu không kiểm soát được dùng thế nào khi Xét nghiệm máu,application,1
Ứng dụng của tiểu không kiểm soát trong Xét nghiệm nước tiểu,application,1
tiểu không kiểm soát được dùng thế nào khi Xét nghiệm nước tiểu,application,1
Ứng dụng của tiểu không kiểm soát trong Phẫu thuật,application,1
tiểu không kiểm soát được dùng thế nào khi Phẫu thuật,application,1
Ứng dụng của tiểu không kiểm soát trong Dinh dưỡng,application,1
tiểu không kiểm soát được dùng thế nào khi Dinh dưỡng,application,1
Ứng dụng của tiểu không kiểm soát trong Tiền sản giật,application,1
tiểu không kiểm soát được dùng thế nào khi Tiền sản giật,application,1
Ứng dụng của tiểu không kiểm soát trong Huyết áp cao,application,1
tiểu không kiểm soát được dùng thế nào khi Huyết áp cao,application,1
Ứng dụng của tiểu không kiểm soát trong Thiếu máu,application,1
tiểu không kiểm soát được dùng thế nào khi Thiếu máu,application,1
Ứng dụng của tiểu không kiểm soát trong Vaccine HPV,application,1
tiểu không kiểm soát được dùng thế nào khi Vaccine HPV,application,1
Ứng dụng của tiểu không kiểm soát trong Khám sức khỏe định kỳ,application,1
tiểu không kiểm soát được dùng thế nào khi Khám sức khỏe định kỳ,application,1
Ứng dụng của tiểu không kiểm soát trong Siêu âm nâng cao,application,1
tiểu không kiểm soát được dùng thế nào khi Siêu âm nâng cao,application,1
Ứng dụng của tiểu không kiểm soát trong Siêu âm thường ,application,1
tiểu không kiểm soát được dùng thế nào khi Siêu âm thường ,application,1
Ứng dụng của viêm đường tiết niệu trong điều trị,application,0
viêm đường tiết niệu được áp dụng để làm gì,application,0
Vai trò của viêm đường tiết niệu trong y học,application,0
viêm đường tiết niệu được sử dụng trong trường hợp nào,application,0
Tác dụng thực tiễn của viêm đường tiết niệu,application,0
Ý nghĩa lâm sàng của viêm đường tiết niệu,application,0
Cách dùng viêm đường tiết niệu trong y khoa,application,0
Lợi ích của việc áp dụng viêm đường tiết niệu,application,0
viêm đường tiết niệu thường được áp dụng ra sao trong điều trị,application,0
Ứng dụng của viêm đường tiết niệu trong Mang thai,application,1
viêm đường tiết niệu được dùng thế nào khi Mang thai,application,1
Ứng dụng của viêm đường tiết niệu trong Thai kỳ,application,1
viêm đường tiết niệu được dùng thế nào khi Thai kỳ,application,1
Ứng dụng của viêm đường tiết niệu trong Ba tháng đầu,application,1
viêm đường tiết niệu được dùng thế nào khi Ba tháng đầu,application,1
Ứng dụng của viêm đường tiết niệu trong Ba tháng cuối,application,1
viêm đường tiết niệu được dùng thế nào khi Ba tháng cuối,application,1
Ứng dụng của viêm đường tiết niệu trong Nghén,application,1
viêm đường tiết niệu được dùng thế nào khi Nghén,application,1
Ứng dụng của viêm đường tiết niệu trong Tiểu đường thai kỳ,application,1
viêm đường tiết niệu được dùng thế nào khi Tiểu đường thai kỳ,application,1
Ứng dụng của viêm đường tiết niệu trong Đi bộ,application,1
viêm đường tiết niệu được dùng thế nào khi Đi bộ,application,1
Ứng dụng của viêm đường tiết niệu trong Siêu âm,application,1
viêm đường tiết niệu được dùng thế nào khi Siêu âm,application,1
Ứng dụng của viêm đường tiết niệu trong Yoga,application,1
viêm đường tiết niệu được dùng thế nào khi Yoga,application,1
Ứng dụng của viêm đường tiết niệu trong Xét nghiệm Pap smear,application,1
viêm đường tiết niệu được dùng thế nào khi Xét nghiệm Pap smear,application,1
Ứng dụng của viêm đường tiết niệu trong Sinh non,application,1
viêm đường tiết niệu được dùng thế nào khi Sinh non,application,1
Ứng dụng của viêm đường tiết niệu trong Cho con bú,application,1
viêm đường tiết niệu được dùng thế nào khi Cho con bú,application,1
Ứng dụng của viêm đường tiết niệu trong Khám phụ khoa,application,1
viêm đường tiết niệu được dùng thế nào khi Khám phụ khoa,application,1
Ứng dụng của viêm đường tiết niệu trong Dậy thì,application,1
viêm đường tiết niệu được dùng thế nào khi Dậy thì,application,1
Ứng dụng của viêm đường tiết niệu trong Nội tiết tố,application,1
viêm đường tiết niệu được dùng thế nào khi Nội tiết tố,application,1
Ứng dụng của viêm đường tiết niệu trong Xét nghiệm máu,application,1
viêm đường tiết niệu được dùng thế nào khi Xét nghiệm máu,application,1
Ứng dụng của viêm đường tiết niệu trong Xét nghiệm nước tiểu,application,1
viêm đường tiết niệu được dùng thế nào khi Xét nghiệm nước tiểu,application,1
Ứng dụng của viêm đường tiết niệu trong Phẫu thuật,application,1
viêm đường tiết niệu được dùng thế nào khi Phẫu thuật,application,1
Ứng dụng của viêm đường tiết niệu trong Dinh dưỡng,application,1
viêm đường tiết niệu được dùng thế nào khi Dinh dưỡng,application,1
Ứng dụng của viêm đường tiết niệu trong Tiền sản giật,application,1
viêm đường tiết niệu được dùng thế nào khi Tiền sản giật,application,1
Ứng dụng của viêm đường tiết niệu trong Huyết áp cao,application,1
viêm đường tiết niệu được dùng thế nào khi Huyết áp cao,application,1
Ứng dụng của viêm đường tiết niệu trong Thiếu máu,application,1
viêm đường tiết niệu được dùng thế nào khi Thiếu máu,application,1
Ứng dụng của viêm đường tiết niệu trong Vaccine HPV,application,1
viêm đường tiết niệu được dùng thế nào khi Vaccine HPV,application,1
Ứng dụng của viêm đường tiết niệu trong Khám sức khỏe định kỳ,application,1
viêm đường tiết niệu được dùng thế nào khi Khám sức khỏe định kỳ,application,1
Ứng dụng của viêm đường tiết niệu trong Siêu âm nâng cao,application,1
viêm đường tiết niệu được dùng thế nào khi Siêu âm nâng cao,application,1
Ứng dụng của viêm đường tiết niệu trong Siêu âm thường ,application,1
viêm đường tiết niệu được dùng thế nào khi Siêu âm thường ,application,1
Ứng dụng của nhiễm HPV trong điều trị,application,0
nhiễm HPV được áp dụng để làm gì,application,0
Vai trò của nhiễm HPV trong y học,application,0
nhiễm HPV được sử dụng trong trường hợp nào,application,0
Tác dụng thực tiễn của nhiễm HPV,application,0
Ý nghĩa lâm sàng của nhiễm HPV,application,0
Cách dùng nhiễm HPV trong y khoa,application,0
Lợi ích của việc áp dụng nhiễm HPV,application,0
nhiễm HPV thường được áp dụng ra sao trong điều trị,application,0
Ứng dụng của nhiễm HPV trong Mang thai,application,1
nhiễm HPV được dùng thế nào khi Mang thai,application,1
Ứng dụng của nhiễm HPV trong Thai kỳ,application,1
nhiễm HPV được dùng thế nào khi Thai kỳ,application,1
Ứng dụng của nhiễm HPV trong Ba tháng đầu,application,1
nhiễm HPV được dùng thế nào khi Ba tháng đầu,application,1
Ứng dụng của nhiễm HPV trong Ba tháng cuối,application,1
nhiễm HPV được dùng thế nào khi Ba tháng cuối,application,1
Ứng dụng của nhiễm HPV trong Nghén,application,1
nhiễm HPV được dùng thế nào khi Nghén,application,1
Ứng dụng của nhiễm HPV trong Tiểu đường thai kỳ,application,1
nhiễm HPV được dùng thế nào khi Tiểu đường thai kỳ,application,1
Ứng dụng của nhiễm HPV trong Đi bộ,application,1
nhiễm HPV được dùng thế nào khi Đi bộ,application,1
Ứng dụng của nhiễm HPV trong Siêu âm,application,1
nhiễm HPV được dùng thế nào khi Siêu âm,application,1
Ứng dụng của nhiễm HPV trong Yoga,application,1
nhiễm HPV được dùng thế nào khi Yoga,application,1
Ứng dụng của nhiễm HPV trong Xét nghiệm Pap smear,application,1
nhiễm HPV được dùng thế nào khi Xét nghiệm Pap smear,application,1
Ứng dụng của nhiễm HPV trong Sinh non,application,1
nhiễm HPV được dùng thế nào khi Sinh non,application,1
Ứng dụng của nhiễm HPV trong Cho con bú,application,1
nhiễm HPV được dùng thế nào khi Cho con bú,application,1
Ứng dụng của nhiễm HPV trong Khám phụ khoa,application,1
nhiễm HPV được dùng thế nào khi Khám phụ khoa,application,1
Ứng dụng của nhiễm HPV trong Dậy thì,application,1
