question,labels,has_context
Loạn khuẩn âm đạo có thể gây ra những vấn đề gì khi đi khám phụ khoa?,complication,1
Tại sao có thai lưu khi Xét nghiệm máu,cause,1
Thai lưu có liên quan gì đến xét nghiệm máu?,cause,1
Biến chứng và cách điều trị ung thư cổ tử cung khi Khám sức khỏe định kỳ,treatment|complication,1
Chữa thai lưu tại nhà có hiệu quả không,treatment,0
Có cách nào chữa thai lưu tại nhà hiệu quả không?,treatment,0
Chữa thai lưu ở nhà được không?,treatment,0
Nguyên nhân thai ngoài tử cung trong Ba tháng đầu,cause,1
Nguyên nhân thai ngoài tử cung trong ba tháng đầu là gì?,cause,1
Tại sao lại xảy ra thai ngoài tử cung trong ba tháng đầu?,cause,1
sinh non thường được áp dụng ra sao trong điều trị,application,0
Nguyên nhân viêm nội mạc tử cung trong Mang thai,cause,1
Viêm nội mạc tử cung có thể xảy ra khi mang thai do nguyên nhân gì?,cause,1
Nguyên nhân nào gây ra viêm nội mạc tử cung trong thời kỳ mang thai?,cause,1
sẩy thai khi Phẫu thuật: dấu hiệu và cách chữa,symptom|treatment,1
Phòng ngừa tiền mãn kinh trong Xét nghiệm Pap smear,prevention,1
Tiền mãn kinh có liên quan gì đến xét nghiệm Pap smear không?,prevention,1
Xét nghiệm Pap smear có giúp phòng ngừa tiền mãn kinh không?,prevention,1
Nguyên nhân và triệu chứng của mãn kinh khi Vaccine HPV,symptom|cause,1
Viêm vùng chậu có thể gây ra những biến chứng gì trong tiền sản giật?,symptom|cause,1
Mãn kinh có ảnh hưởng gì khi tiêm vaccine HPV?,symptom|cause,1
"ung thư cổ tử cung trong Mang thai: nguyên nhân, triệu chứng và điều trị",symptom|treatment|cause,1
"Ung thư cổ tử cung trong thai kỳ: những nguyên nhân, triệu chứng và phương pháp điều trị là gì?",symptom|treatment|cause,1
"Khi mang thai, ung thư cổ tử cung xuất hiện do đâu, có dấu hiệu gì và cách chữa trị như thế nào?",symptom|treatment|cause,1
Lời khuyên khi bị viêm cổ tử cung trong Thai kỳ,advice,1
Xử lý đa kinh khi Sinh non,treatment,1
Đa kinh gặp phải khi sinh non thì xử lý thế nào?,treatment,1
Cách điều trị đa kinh khi sinh non?,treatment,1
Nguyên nhân và triệu chứng của sinh non khi Thai kỳ,symptom|cause,1
Làm sao để tránh viêm niệu đạo,prevention,0
Yếu tố nguy cơ và cách phòng tránh tiền mãn kinh khi Nội tiết tố,riskfactor|prevention,1
Những yếu tố nào gây tiền mãn kinh do nội tiết tố?,riskfactor|prevention,1
Làm sao để phòng tránh tiền mãn kinh do thay đổi nội tiết tố?,riskfactor|prevention,1
Điều cần biết về lạc nội mạc tử cung khi Dậy thì,detail,1
"Khi dậy thì, có cần biết gì về lạc nội mạc tử cung không?",detail,1
Lạc nội mạc tử cung có những điều gì cần lưu ý khi đang dậy thì?,detail,1
tiền mãn kinh có làm tăng nguy cơ tử vong không,complication,0
Tiền mãn kinh có ảnh hưởng đến nguy cơ tử vong không?,complication,0
Mắc tiền mãn kinh có làm tăng khả năng chết không?,complication,0
Phòng ngừa ung thư buồng trứng trong Siêu âm nâng cao,prevention,1
Ứng dụng của viêm buồng trứng trong Tiểu đường thai kỳ,application,1
Viêm buồng trứng có ảnh hưởng gì đến tiểu đường thai kỳ？,application,1
Làm sao kiểm soát tiểu đường thai kỳ nếu bị viêm buồng trứng？,application,1
Phòng ngừa viêm niệu đạo trong Xét nghiệm Pap smear,prevention,1
Tại sao có u nang buồng trứng khi Xét nghiệm máu,cause,1
Tại sao lại có u nang buồng trứng khi xét nghiệm máu?,cause,1
U nang buồng trứng có thể phát hiện qua xét nghiệm máu không?,cause,1
Các thể viêm vùng chậu trong Đi bộ,subdisease,1
Viêm vùng chậu có những dạng nào?,subdisease,1
Các thể viêm vùng chậu ra sao?,subdisease,1
Phòng ngừa sinh non trong Mang thai,prevention,1
Định nghĩa rong kinh và đối tượng dễ mắc trong Huyết áp cao,definition|population,1
Huyết áp cao có thể ảnh hưởng đến ai dễ mắc rong kinh và định nghĩa về bệnh này là gì?,definition|population,1
Đối tượng nào dễ mắc rong kinh trong trường hợp bị huyết áp cao và rong kinh được định nghĩa như thế nào?,definition|population,1
đau rát âm hộ thường gặp trong bệnh gì,disease,0
Yếu tố nguy cơ nhiễm nấm âm đạo trong Khám sức khỏe định kỳ,riskfactor,1
Kiến thức về viêm buồng trứng,topic,0
Viêm buồng trứng có nguy hiểm không?,topic,0
Viêm buồng trứng thường gặp ở ai và có triệu chứng gì?,topic,0
Triệu chứng và cách điều trị tiểu không kiểm soát trong Xét nghiệm Pap smear,symptom|treatment,1
Thông tin chi tiết sẩy thai trong Dinh dưỡng,detail,1
Sẩy thai có liên quan gì đến chế độ ăn uống?,detail,1
Chế độ dinh dưỡng ảnh hưởng thế nào đến nguy cơ sẩy thai?,detail,1
Dấu hiệu của sinh non và chữa thế nào,symptom|treatment,0
Có dấu hiệu nào nhận biết sinh non không?,symptom|treatment,0
Sinh non có biểu hiện như thế nào và cách điều trị ra sao?,symptom|treatment,0
Lời khuyên và phương pháp điều trị thai ngoài tử cung trong Ba tháng đầu,advice|treatment,1
Tác dụng thực tiễn của đa nang buồng trứng,application,0
Những điều cần biết về đa kinh,detail,0
Cần lưu ý những gì khi mắc đa kinh?,detail,0
Đa kinh là bệnh gì?,detail,0
Kể tên các dạng ung thư cổ tử cung,subdisease,0
Hãy liệt kê các loại ung thư cổ tử cung thường gặp,subdisease,0
Bạn hãy nêu tên các biến thể của ung thư cổ tử cung,subdisease,0
Lời khuyên và phương pháp điều trị u nang buồng trứng trong Cho con bú,advice|treatment,1
"Khi đang cho con bú, những phương pháp điều trị u nang buồng trứng và lời khuyên hữu ích là gì?",advice|treatment,1
Cho con bú có ảnh hưởng gì đến việc điều trị u nang buồng trứng và cần lưu ý những gì?,advice|treatment,1
Định nghĩa lạc nội mạc tử cung và đối tượng dễ mắc trong Dậy thì,definition|population,1
Lời khuyên khi bị thai lưu trong Dậy thì,advice,1
Bị thai lưu trong thời kỳ dậy thì có nguy hiểm không?,advice,1
Có lời khuyên gì khi bị thai lưu trong thời kỳ dậy thì?,advice,1
Rủi ro của tiền mãn kinh khi Thai kỳ,complication,1
Tiền mãn kinh có gây rủi ro gì cho thai kỳ?,complication,1
Những rủi ro của tiền mãn kinh khi mang thai là gì?,complication,1
Các thể vô kinh trong Dậy thì,subdisease,1
Các loại vô kinh xuất hiện trong giai đoạn dậy thì là gì?,subdisease,1
Mô tả các thể vô kinh thường gặp trong thời kỳ dậy thì,subdisease,1
Điều trị ung thư nội mạc tử cung trong Xét nghiệm nước tiểu,treatment,1
Điều trị ung thư nội mạc tử cung trong Xét nghiệm nước tiểu được thực hiện như thế nào?,treatment,1
"Khi Xét nghiệm nước tiểu phát hiện ung thư nội mạc tử cung, phương pháp điều trị là gì?",treatment,1
Nguyên nhân và ai dễ mắc rong kinh trong Siêu âm thường ,cause|population,1
Yếu tố nguy cơ và cách phòng tránh hội chứng buồng trứng đa nang khi Siêu âm thường ,riskfactor|prevention,1
Ứng dụng của lạc nội mạc tử cung trong Xét nghiệm máu,application,1
Lạc nội mạc tử cung có liên quan gì đến xét nghiệm máu?,application,1
Xét nghiệm máu có giúp phát hiện lạc nội mạc tử cung không?,application,1
Ứng dụng của thai ngoài tử cung trong Dinh dưỡng,application,1
Điều trị viêm nội mạc tử cung trong Đi bộ,treatment,1
Điều trị viêm nội mạc tử cung khi đi bộ ra sao?,treatment,1
Có cách nào điều trị viêm nội mạc tử cung khi đi bộ không?,treatment,1
Biến chứng hội chứng buồng trứng đa nang trong Khám sức khỏe định kỳ,complication,1
Hội chứng buồng trứng đa nang có thể gây biến chứng gì khi đi khám sức khỏe định kỳ?,complication,1
Những biến chứng của hội chứng buồng trứng đa nang cần chú ý khi khám sức khỏe?,complication,1
viêm cổ tử cung được điều trị ra sao,treatment,0
tiểu không kiểm soát được dùng thế nào khi Yoga,application,1
Lời khuyên và phương pháp điều trị thai ngoài tử cung trong Nội tiết tố,advice|treatment,1
ung thư buồng trứng ở Siêu âm nâng cao,subtopic,1
Siêu âm nâng cao có thể phát hiện ung thư buồng trứng không?,subtopic,1
Siêu âm nâng cao có giúp chẩn đoán ung thư buồng trứng không?,subtopic,1
Làm sao tránh viêm âm đạo khi Ba tháng cuối,prevention,1
"Ba tháng cuối thai kỳ, làm sao tránh viêm âm đạo?",prevention,1
Có cách nào ngăn ngừa viêm âm đạo trong ba tháng cuối thai kỳ?,prevention,1
Bệnh thai ngoài tử cung chia thành những thể nào,subdisease,0
Thai ngoài tử cung có những thể nào?,subdisease,0
Bệnh thai ngoài tử cung gồm những loại gì?,subdisease,0
Lời khuyên và phương pháp điều trị viêm buồng trứng trong Dinh dưỡng,advice|treatment,1
"Viêm buồng trứng khi đang chú trọng dinh dưỡng, cần làm gì?",advice|treatment,1
Cách điều trị viêm buồng trứng qua chế độ dinh dưỡng?,advice|treatment,1
Ứng dụng của đa nang buồng trứng trong Xét nghiệm Pap smear,application,1
Đa nang buồng trứng có ảnh hưởng gì đến kết quả xét nghiệm Pap smear?,application,1
Đa nang buồng trứng có liên quan như thế nào đến xét nghiệm Pap smear?,application,1
u nang buồng trứng trong Siêu âm nâng cao thường gặp ở ai,population,1
Ai thường gặp u nang buồng trứng khi siêu âm nâng cao?,population,1
U nang buồng trứng trong siêu âm nâng cao gặp ở ai?,population,1
Điều trị u nang buồng trứng trong Vaccine HPV,treatment,1
Điều trị u nang buồng trứng có cần tiêm Vaccine HPV không?,treatment,1
U nang buồng trứng có liên quan đến Vaccine HPV?,treatment,1
Nguyên nhân lạc nội mạc tử cung trong Nghén,cause,1
Lạc nội mạc tử cung do đâu trong quá trình nghén?,cause,1
Nguyên nhân gây lạc nội mạc tử cung khi mang thai là gì?,cause,1
Dấu hiệu viêm đường tiết niệu khi Khám sức khỏe định kỳ,symptom,1
Có dấu hiệu gì để nhận biết viêm đường tiết niệu?,symptom,1
Làm sao để phòng ngừa ung thư cổ tử cung và ai dễ mắc,riskfactor|prevention,0
ung thư cổ tử cung trong Vaccine HPV thường gặp ở ai,population,1
Những ai thường hay bị ung thư cổ tử cung do tiêm Vaccine HPV?,population,1
Ai dễ bị ung thư cổ tử cung khi đã tiêm Vaccine HPV?,population,1
Lời khuyên khi bị ung thư cổ tử cung trong Dậy thì,advice,1
Tại sao có viêm đường tiết niệu khi Siêu âm nâng cao,cause,1
lạc nội mạc tử cung ở Siêu âm nâng cao,subtopic,1
Nguyên nhân và triệu chứng của tiểu không kiểm soát khi Nội tiết tố,symptom|cause,1
Triệu chứng tiểu không kiểm soát do nội tiết tố là gì?,symptom|cause,1
Nguyên nhân gây tiểu không kiểm soát khi nội tiết tố thay đổi?,symptom|cause,1
Ứng dụng của u xơ tử cung trong Ba tháng đầu,application,1
Dấu hiệu ung thư nội mạc tử cung khi Nghén,symptom,1
Bị nghén có dấu hiệu gì báo ung thư nội mạc tử cung?,symptom,1
"Khi nghén, làm sao nhận biết ung thư nội mạc tử cung?",symptom,1
Rủi ro của vô kinh khi Xét nghiệm Pap smear,complication,1
Vô kinh có liên quan gì đến kết quả xét nghiệm Pap smear?,complication,1
Xét nghiệm Pap smear có phát hiện được rủi ro của vô kinh không?,complication,1
Dấu hiệu viêm vùng chậu khi Nghén,symptom,1
Có dấu hiệu viêm vùng chậu khi nghén không?,symptom,1
"Khi nghén, làm sao biết bị viêm vùng chậu?",symptom,1
ung thư nội mạc tử cung trong Đi bộ,topic,1
Triệu chứng và cách điều trị tiểu không kiểm soát trong Ba tháng đầu,symptom|treatment,1
Định nghĩa vô kinh và đối tượng dễ mắc trong Xét nghiệm Pap smear,definition|population,1
Dấu hiệu ung thư buồng trứng khi Huyết áp cao,symptom,1
"Mình bị huyết áp cao, có thể phát hiện ung thư buồng trứng không?",symptom,1
"Khi huyết áp cao, dấu hiệu ung thư buồng trứng có khác không?",symptom,1
Nguyên nhân viêm đường tiết niệu trong Xét nghiệm Pap smear,cause,1
"Trong xét nghiệm Pap smear, những yếu tố nào gây ra viêm đường tiết niệu?",cause,1
Nguyên nhân gây viêm đường tiết niệu được phát hiện như thế nào trong xét nghiệm Pap smear?,cause,1
Cách phòng ngừa viêm cổ tử cung,prevention,0
Làm thế nào để phòng ngừa viêm cổ tử cung?,prevention,0
Có cách nào ngăn ngừa viêm cổ tử cung?,prevention,0
Biến chứng thống kinh trong Sinh non,complication,1
Thống kinh có thể gây ra những biến chứng gì trong thai kỳ?,complication,1
Sinh non có liên quan gì đến thống kinh?,complication,1
Điều cần biết về thống kinh khi Huyết áp cao,detail,1
Đây là danh sách các câu hỏi đã được paraphrase:,detail,1
Thống kinh có ảnh hưởng đến huyết áp cao không?,detail,1
Xử lý tiền mãn kinh khi Thai kỳ,treatment,1
"Khi mang thai, tiền mãn kinh có thể được xử lý như thế nào?",treatment,1
"Trong thai kỳ, những biện pháp nào có thể giúp đối phó với tiền mãn kinh?",treatment,1
Nguy cơ mắc thống kinh khi Khám sức khỏe định kỳ,riskfactor,1
Khám sức khỏe định kỳ có thể giúp giảm nguy cơ mắc thống kinh như thế nào?,riskfactor,1
Những biện pháp nào trong khám sức khỏe định kỳ có thể giảm nguy cơ mắc thống kinh?,riskfactor,1
