article_id,chunk_id,root_name,root_type,chunk_text
"2","7","Mãn kinh","topic","Sau thời kỳ mãn kinh, các cơ quan sinh sản giảm kích thước. Ngoài ra, phụ nữ có thể mất khoảng 3 - 5% khối lượng xương mỗi năm. Từ đó dễ dẫn đến tình trạng loãng xương. Phụ nữ mãn kinh tăng nguy cơ mắc bệnh lý tim mạch. Triệu chứng đặc trưng của mãn kinh là bốc hỏa. Bốc hỏa được miêu tả bởi cảm giác nóng đột ngột sau đó đổ mồ hôi đầm đìa. Phụ nữ dễ rơi vào tình trạng khó chịu, nhức đầu, mất ngủ, dễ nổi nóng và trầm cảm. Các triệu chứng khác bao gồm đau khi quan hệ tình dục, giảm ham muốn tình dục, nhiễm trùng và khô âm đạo, đi tiểu đau, tiểu không tự chủ và nhiễm trùng đường tiết niệu tái phát. Tất cả những thay đổi này xảy ra do sự thiếu hụt estrogen sau thời kỳ mãn kinh. Các triệu chứng ở âm đạo được điều trị tối ưu bằng liệu pháp nội tiết tố tại chỗ (liệu pháp hooc - môn). Liệu pháp này ít tác dụng phụ hơn. Các triệu chứng tim mạch có thể cần liệu pháp hooc - môn toàn thân được sử dụng tuân thủ nghiêm ngặt theo các khuyến cáo. Các liệu pháp phải được thực hiện trong thời gian ngắn nhất có thể với liều lượng thấp nhất. Từ đó giúp tránh các tác dụng phụ nghiêm trọng như hình thành cục máu đông (huyết khối tĩnh mạch) và ung thư vú."
"2","10","Tầm quan trọng của việc khám phụ khoa","topic","Việc thăm khám lâm sàng cho bệnh nhân phụ khoa cần kỹ lưỡng và tỉ mỉ. Điều này bao gồm việc khai thác bệnh sử và thăm khám lâm sàng chuyên sâu. Khám phụ khoa bao gồm khám vú, khám bụng và khám vùng chậu. Bao gồm cả khám cơ quan sinh dục ngoài, thăm âm đạo và cổ tử cung và khám trực tràng. Tất cả phụ nữ có hoạt động tình dục nên được sàng lọc. Bắt đầu từ 21 tuổi trở lên hoặc sau 3 năm quan hệ tình dục qua đường âm đạo. Sàng lọc phụ khoa nên được thực hiện hàng năm cho đến khi 30 tuổi. Sau đó, thực hiện cách nhau 2 - 3 năm một lần sau ba lần xét nghiệm phết tế bào âm tính hàng năm liên tiếp. Cổ tử cung và âm đạo được thường được xét nghiệm tế bào học bằng phết tế bào để tầm soát. Khám sàng lọc giúp bác sĩ giải thích cho bệnh nhân về lợi ích của việc duy trì lối sống lành mạnh. Ngoài ra giúp giảm thiểu rủi ro về sức khỏe và xác định các trường hợp mắc bệnh lây truyền qua đường tình dục, ung thư vú, ung thư cổ tử cung hoặc ung thư nội mạc tử cung. Chẩn đoán sớm giúp điều trị hiệu quả và tiên lượng tốt hơn."
"2","11","Lời khuyên sức khỏe","topic","Giữ gìn vệ sinh cá nhân và môi trường xung quanh. Uống nhiều nước. Ăn uống theo chế độ ăn nhiều trái cây và rau quả. Tập thể dục thường xuyên và thực hành các kỹ thuật làm giảm căng thẳng như yoga. Thực hành tình dục an toàn. KHÔNG bỏ qua bất kỳ triệu chứng bất thường nào liên quan đến các hệ cơ quan sinh sản."

"5","1","Tiền mãn kinh","Topic","Chu kì kinh nguyệt thay đổi. Chu kỳ kinh nguyệt của tôi thay đổi, liệu có phải sắp mãn kinh không? Theo các bác sĩ, mãn kinh là vấn đề thường gặp ở các phòng khám sản phụ khoa. Người phụ nữ thường đến khám vì có sự thay đổi của chu kỳ kinh nguyệt. Họ thường lo lắng liệu có phải mình sắp mãn kinh không. Sự thay đổi của chu kỳ kinh nguyệt ở những phụ nữ trong độ tuổi 40 thường là báo hiệu của thời kỳ tiền mãn kinh, đây là quãng thời gian trước khi xuất hiện kỳ kinh nguyệt cuối cùng. Sau đây là những thông tin cơ bản mà bất kỳ người phụ nữ nào cũng nên biết trước khi bước vào một giai đoạn mới của cuộc đời."
"5","2","Tiền mãn kinh","Topic","Một sự bình thường mới. Một “sự thay đổi” liên quan đến chu kỳ kinh nguyệt bao gồm kỳ kinh có thể xuất hiện thường xuyên hoặc thưa hơn, lượng máu kinh cũng có thể nhiều hoặc ít hơn trước đây, đồng thời, có thể ra máu giữa các kỳ kinh. Người phụ nữ thường đủ nhạy cảm để có thể nhận ra điều gì là bình thường đối với họ. Khi cảm thấy mọi thứ không còn bình thường, hãy liên hệ bác sĩ sản phụ khoa để được thăm khám và hỗ trợ."
"5","3","Tiền mãn kinh","Topic","Một số vấn đề khác. Tiền mãn kinh là một chẩn đoán loại trừ, điều này có nghĩa là trước tiên chúng ta cần loại trừ các tình trạng khác có thể gây ra hiện tượng chảy máu bất thường trước khi nghĩ đến rối loạn tiền mãn kinh. Các nguyên nhân khác có thể bao gồm: Các vấn đề về nội tiết tố, chẳng hạn như rối loạn tuyến giáp hoặc tăng prolactin máu (nồng độ cao của hormone prolactin). Các vấn đề về tử cung, chẳng hạn như polyp, u xơ hoặc u lạc nội mạc tử cung (một vấn đề liên quan tới nội mạc tử cung). Nhiễm trùng. Bác sĩ sẽ kết hợp thăm khám vùng chậu, xét nghiệm máu và siêu âm để kiểm tra. Nếu không có vấn đề bất thường, thì khả năng cao bạn đã bước vào thời kỳ tiền mãn kinh."
"5","4","Tiền mãn kinh","Topic","Giai đoạn tiền mãn kinh. Theo Tiến sĩ Esther Eisenberg, sự thay đổi trong chu kỳ kinh nguyệt của bạn thường là dấu hiệu đầu tiên của thời kỳ tiền mãn kinh, nhưng cũng có những dấu hiệu khác cần chú ý. Phổ biến nhất là bốc hỏa, khó ngủ, khô âm đạo, thay đổi tâm trạng và giảm ham muốn tình dục. Các triệu chứng có thể xuất hiện theo bất kỳ thứ tự nào và không phải mọi phụ nữ đều phải trải qua tất cả các triệu chứng này. Một khi các triệu chứng này xuất hiện, hầu hết phụ nữ chỉ còn vài năm nữa là đến thời kỳ mãn kinh. (Thời kỳ mãn kinh chính thức được xác nhận sau khi bạn trải qua 12 tháng mà không có kinh. Chu kỳ kinh cuối cùng xuất hiện ở độ tuổi trung bình là 51). Có nhiều phương pháp điều trị để giúp giảm các triệu chứng khó chịu như bốc hỏa và khó ngủ. Sử dụng liệu pháp hormone chỉ trong một vài năm cũng có thể giúp bạn vượt qua giai đoạn tồi tệ nhất của thời kỳ này. Nếu bạn dễ bị lo lắng hoặc trầm cảm, cần nhớ rằng tiền mãn kinh có thể làm cho những tình trạng đó dễ xảy ra hơn. Hãy tìm kiếm một mạng lưới hỗ trợ tinh thần hoặc sử dụng thuốc chống trầm cảm nếu có chỉ định của bác sĩ."
"5","5","Mãn kinh","Topic","Mãn kinh là một phần của quá trình sinh sản. Chúng ta thường chẩn đoán mãn kinh khi nó đã xảy ra, sau cả một năm không có kinh nguyệt. Hầu hết phụ nữ nhận thức được rằng họ đã đến tuổi mãn kinh. Ngay cả khi kinh nguyệt của bạn thay đổi theo hướng không dự đoán được, thì cuối cùng bạn cũng sẽ phải đối mặt với thời kỳ mãn kinh. Hãy nói chuyện với bác sĩ sản phụ khoa về những gì bạn đang phải xảy ra để được tư vấn và đồng hành trong hành trình chăm sóc sức khỏe. Các quan điểm được trình bày trong bài viết này là của Tiến sĩ Eisenberg và không phản ánh quan điểm của Viện Y tế Quốc gia, Bộ Y tế và Dịch vụ Nhân sinh, hoặc chính phủ Hoa Kỳ."



"10","1","Gen","topic","Gen là gì?\nGen là một đơn vị vật chất di truyền nhỏ bé được gọi là DNA, quy định một số đặc điểm cấu tạo vật chất con người hay một quá trình trong cơ thể. Gen tồn tại theo từng cặp."
"10","2","Nhiễm sắc thể","topic","Nhiễm sắc thể là gì?\nNhiễm sắc thể (NST) là cấu trúc mang gen bên trong các tế bào. NST cũng tồn tại theo từng cặp. Hầu hết các tế bào có 23 cặp với tổng số 46 nhiễm sắc thể. Mỗi tế bào tinh trùng và trứng chỉ có 23 nhiễm sắc thể. Sự thụ tinh xảy ra khi tinh trùng kết hợp với trứng, khi đó, hai bộ NST sẽ kết hợp với nhau. Theo cách này, bộ gen mà đứa trẻ nhận được có nguồn gốc một nửa từ mẹ và một nửa từ bố."
"10","3","Yếu tố quyết định giới tính bé","topic","Yếu tố nào quyết định giới tính bé?\nGiới tính của bé được quyết định bởi nhiễm sắc thể giới tính. Có hai nhiễm sắc thể giới tính là X và Y. Tế bào trứng chỉ có nhiễm sắc thể X trong khi tế bào tinh trùng có thể chứa nhiễm sắc thể X hoặc nhiễm sắc thể Y. Hợp tử chứa nhiễm sắc thể XX sẽ phát triển thành bé gái còn hợp tử chứa nhiễm sắc thể XY sẽ phát triển thành bé trai."
"10","4","Rối loạn di truyền","topic","Rối loạn di truyền là gì?\nRối loạn di truyền là hậu quả của những đột biến gen được truyền từ bố mẹ sang con cái. Đột biến gen có thể xảy ra ở bất cứ NST nào. Rối loạn di truyền có thể là rối loạn di truyền trội, rối loạn di truyền lặn trên nhiễm sắc thể thường, hoặc rối loạn di truyền liên kết giới tính."
"10","5","Rối loạn di truyền trội trên nhiễm sắc thể thường","topic","Rối loạn di truyền trội trên nhiễm sắc thể thường là gì?\nRối loạn di truyền trội trên nhiễm sắc thể thường là những rối loạn gây ra bởi chỉ một gen bất thường mà trẻ được thừa hưởng từ bố hoặc từ mẹ. “NST thường” có nghĩa rằng gen khiếm khuyết nằm trên bất kỳ nhiễm sắc thể nào mà không phải là nhiễm sắc thể giới tính (X hoặc Y). Nếu bố hoặc mẹ có gen bất thường thì các con của họ có 50% nguy cơ cũng mang những bất thường tương tự. Một ví dụ về rối loạn di truyền trội trên nhiễm sắc thể thường là bệnh Huntington."
"10","6","Rối loạn di truyền lặn trên nhiễm sắc thể thường","topic","Rối loạn di truyền lặn trên nhiễm sắc thể thường là gì?\nRối loạn di truyền lặn là rối loạn chỉ xảy ra khi cả bố và mẹ cùng mang gen bất thường. Một ví dụ về rối loạn di truyền lặn trên nhiễm sắc thể thường là bệnh xơ nang."
"10","7","Nguyên nhân gây rối loạn di truyền","topic","Những nguyên nhân gây rối loạn di truyền?\nRối loạn di truyền có thể do các bất thường về nhiễm sắc thể hoặc gen."
"10","8","Nguyên nhân gây rối loạn NST","topic","Nguyên nhân gây rối loạn NST?\nRối loạn NST là do bất thường về NST. Hầu hết trẻ em bị rối loạn nhiễm sắc thể có khiếm khuyết về thể chất và một số trẻ bị thiểu năng trí tuệ."
"10","9","Thể dị bội","topic","Thể dị bội là gì?\nThể bị bội là tình trạng bị thiếu hoặc thừa NST. Khi tuổi mẹ càng cao thì nguy cơ sinh ra trẻ bị thể dị bội càng tăng\nThể tam nhiễm là thể dị bội thường gặp nhất. Những người mang thể tam nhiễm sẽ bị thừa 1 NST. Thể tam nhiễm thường gặp nhất là thừa một nhiễm sắc thể số 21 (hội chứng Down). Những thể dị bội phổ biến khác gồm thừa 1 NST số 13 (hội chứng Patau) và thừa nhiễm sắc thể số 18 (hội chứng Edwards).\nThể đơn nhiễm là một thể dị bội khác mà bộ NST bị mất 1 NST. Thể đơn nhiễm thường gặp là hội chứng Turner, trong đó người nữ bị mất hoặc tổn thương 1 NST X."
"10","10","Người lành mang gen bệnh","topic","Người lành mang gen bệnh là gì?\nNgười lành mang gen bệnh là người mang một gen bình thường và 1 gen bất thường. Người mang gen bệnh có thể không có triệu chứng trên lâm sàng hoặc có thể chỉ có triệu chứng nhẹ.\nNếu cả bố và mẹ đều mang gen bất thường thì có 25% khả năng đứa trẻ này sẽ nhận được 2 gen bệnh, 1 gen từ bố và 1 gen từ mẹ. Những đứa trẻ nhận được cả 2 gen bệnh sẽ có biểu hiện bệnh. Có 50% khả năng đứa trẻ sẽ là người mang gen bệnh giống như bố mẹ.\nNếu chỉ có bố hoặc mẹ là người mang bệnh thì 50% khả năng đứa trẻ sẽ là người mang gen bệnh."
"10","11","Rối loạn di truyền liên kết NST giới tính","topic","Rối loạn di truyền liên kết NST giới tính là gì?\nRối loạn di truyền liên kết NST giới tính gây ra bởi các gen bị đột biến nằm trên nhiễm sắc thể giới tính. Một ví dụ về rối loạn liên kết giới tính là bệnh hemophilia (máu khó đông). Bệnh này được gây ra bởi một gen bị đột biến nằm trên nhiễm sắc thể X."
"10","12","Rối loạn di truyền đa yếu tố","topic","Rối loạn di truyền đa yếu tố là gì?\nRối loạn di truyền đa yếu tố gây ra bởi sự kết hợp của các yếu tố đột biến. Một số yếu tố là di truyền, trong khi một số không di truyền. Một vài trường hợp có thể được phát hiện trong thai kỳ."
