entity_name,entity_type,article_ids,application,symptom,treatment,cause,subtopic,definition,subdisease,detail,prevention,advice,complication
Vitamin,topic,[],giải phóng năng lượng; tan trong nước; cần cho tổng hợp DNA; cần cho phân chia tế bào; cần cho hình thành hồng cầu và hệ thần kinh; nhu cầu: 15 mg khi mang thai; kiểm soát giải phóng năng lượng từ tế bào,,,,,,,tan trong dầu; nhu cầu RDA: 770 mcg khi mang thai; alpha-carotene là tiền chất an toàn; tan trong nước; có trong rau củ; có trong protein động vật; có trong trái cây và rau củ; nhu cầu: 85 mg khi mang thai; nhu cầu: 5 mcg khi mang thai; Nhu cầu: 90 mcg khi mang thai; FDA bắt buộc bổ sung folat vào ngũ cốc và bột ngô; Nhu cầu: 18 mg khi mang thai,,không khuyến cáo bổ sung thường quy; không khuyến cáo sàng lọc thường quy; Tiêm bắp bổ sung cho trẻ sau sinh; thai kỳ nguy cơ cao: 4 mg/ngày,liều >15.000 IU/ngày có nguy cơ dị tật bẩm sinh; thiếu vitamin d liên quan thiểu sản men răng; thiếu axit folic liên quan thiếu máu hồng cầu khổng lồ mẹ và dị tật ống thần kinh thai nhi; thiếu niacin dẫn đến Pellagra
Viêm ruột hoại tử ở trẻ sinh non,disease,[],,thay đổi tiêu hóa; bụng căng lên; tiêu chảy,,,,,,tình trạng này thường xảy ra 2 - 3 tuần sau sinh,,,
Tia ối,topic,[],,,,,,,,tia ối được thực hiện để bắt đầu chuyển dạ khi cổ tử cung mở ra và mỏng đi và đầu của em bé đã di chuyển xuống xương chậu,,hầu hết phụ nữ sẽ chuyển dạ trong vòng vài giờ sau khi bị vỡ túi nước ối,
Xét nghiệm viêm gan C,topic,[],liên quan tải lượng virus; tình trạng đồng nhiễm HIV,,,,,,,,,,
Rối loạn tâm thần tiền kinh nguyệt,disease,['109'],,,thuốc chống trầm cảm,,,,,,,,
Bệnh khí hư,disease,['2'],,ra nhiều khí hư; khí hư màu vàng nâu khi sấy khô; cần sử dụng thêm băng vệ sinh; không gây mùi hôi; không gây kích ứng; không gây ngứa,,thời kỳ dậy thì; rụng trứng; xung quanh ngày của chu kỳ kinh nguyệt; thời kỳ mang thai; hung phấn tình dục; sa tử cung; tử cung ngả sau; viêm vùng chậu mãn tính; sử dụng thuốc tránh thai,,bệnh khí hư được định nghĩa là dịch tiết âm đạo quá mức,,,,duy trì vệ sinh cá nhân,
Dụng cụ tử cung,subtopic,[],,tiết dịch âm đạo; co thắt; tăng đau bụng; chảy máu khi hành kinh (loại đồng); ra máu ít trong vài tuần đầu; ra máu giữa chu kỳ; co thắt; đau bụng nhẹ; ra máu trong 1-2 tuần đầu; kinh nguyệt nhiều hơn,,dụng cụ chứa hormone phóng thích progestin; dụng cụ chứa đồng phóng thích đồng; không ngăn rụng trứng; ngăn thụ tinh; ngăn trứng đã thụ tinh làm tổ; ngăn tinh trùng gặp trứng; làm thay đổi nội mạc tử cung,,dụng cụ đặt tử cung (intrauterine device: iud) là một trong số các biện pháp tránh thai. dụng cụ tử cung (dctc) là một dụng cụ nhỏ và bằng nhựa được đặt vào bên trong tử cung nhằm mục đích tránh thai.,,loại hiện đại an toàn hơn loại truyền thống; có 2 loại dụng cụ tử cung: dụng cụ chứa hormone (nội tiết) và dụng cụ chứa đồng; thường đặt khi có kinh hoặc ngay sau kỳ kinh; có thể đặt trong vòng 7 ngày sau quan hệ không bảo vệ; ngừa thai hiệu quả đến 5–10 năm; có 2 loại: dụng cụ tử cung chứa đồng (phóng thích đồng để ngừa thai) và dụng cụ tử cung chứa nội tiết (phóng thích progestin); thời gian tác dụng: loại chứa đồng có hiệu quả đến 12 năm; trước đây gọi là 'vòng tránh thai' vì loại hình tròn phổ biến vào thập niên 80-90; hiện nay chủ yếu dùng loại hình chữ t; loại chứa nội tiết cần thay sau 5 năm,,thường khuyên dùng cho phụ nữ đã có con; dễ sử dụng; không phải phụ nữ nào cũng dùng được dụng cụ tử cung; có thể dùng thuốc giảm đau không kê toa hoặc gây tê tại chỗ trong một số trường hợp; không ảnh hưởng đến sinh hoạt tình dục; có thể dùng tampon; không bị xô lệch bởi hoạt động hàng ngày; loại nội tiết có thể giảm đau bụng và chảy máu khi hành kinh; không nên đặt nếu đang mắc bệnh lây truyền qua đường tình dục hoặc bị hãm hiếp; dùng được cho phụ nữ cho con bú; hiệu quả cao; tác dụng lâu dài (5-10 năm); chi phí không cao; tiện lợi; có thể tháo bất kỳ lúc nào; hiệu quả ngay; ít tác dụng phụ; không bảo vệ khỏi bệnh lây truyền qua đường tình dục (stis).; có thể tháo ra bất kỳ lúc nào nếu muốn có thai hoặc ngừng sử dụng; có thể kiểm tra dây trong âm đạo bằng tay sạch; nên kiểm tra định kỳ hàng năm,viêm vùng chậu; thai ngoài tử cung; gây viêm nhiễm tử cung; gây viêm nhiễm vòi trứng; vô sinh; thủng tử cung khi đặt; nhiễm trùng vùng chậu
Đi bộ,topic,[],giúp thai phụ giảm biến chứng thai kỳ liên quan đến tăng cân và ít vận động; giúp ngăn tăng cân quá mức; giảm nguy cơ tiền sản giật; giảm nguy cơ tiểu đường thai kỳ; giúp thai nhi có cân nặng phù hợp,,,,,,,,,giảm đau lưng; phụ nữ có thai kỳ nguy cơ thấp được khuyến khích đi bộ hoặc tập thể dục nhịp điệu vừa phải 150 phút/tuần; giảm táo bón; giảm nhu cầu sinh mổ; giảm nguy cơ tiểu đường thai kỳ; giảm nguy cơ tiền sản giật; kiểm soát cân nặng; giảm nguy cơ cục máu đông; hỗ trợ giảm cân sau sinh; đi bộ nhanh hoặc đi bộ lên dốc được coi là hoạt động vừa phải; người mới bắt đầu nên đi bộ 10–15 phút cách ngày và tăng dần; chú ý tư thế để tránh căng lưng; nên thẳng lưng và vung tay giữ thăng bằng; mang giày thoải mái; có thể dùng băng quấn bụng; sau khi đi bộ nên nghỉ ngơi và kê cao chân; chọn giày thoải mái; bảo vệ da bằng kem chống nắng; uống đủ nước; ăn nhẹ trước khi đi bộ; đi bộ có thể gây chuyển dạ ở thai kỳ nguy cơ cao; đi bộ có thể tăng cơ hội sinh thường; nhưng đi quá nhiều có thể gây mệt; đi bộ máy chạy bộ an toàn nếu cài đặt tốc độ hợp lý; khởi động và kéo giãn trước khi tập; đi bộ cùng gia đình hoặc nhóm bạn; giúp tạo động lực và tâm trạng tích cực; tiếp tục đi bộ ngắn hàng ngày; tránh đường dốc hoặc không bằng phẳng; có thể dùng đai nịt bụng để nâng đỡ; nên đi cùng người thân gần ngày dự sinh,
Trắc đồ sinh vật lý,topic,['46'],đánh giá lượng nước ối cho biết độ hoạt động tốt của nhau thai,nhịp tim; thở; cử động; trương lực; nước ối; 8-10 điểm; 6 điểm; ≤4 điểm; không phản ứng; nước ối ít,,thai nhi không được nhận đủ oxy; dịch ối ít; có vấn đề về máu lưu thông trong nhau thai,Trắc đồ sinh vật lý cải tiến,,,đầu dò này tạo ra một sóng âm mà sẽ dội lại khi gặp các tạng trong cơ thể bạn; kết quả đạt 8 - 10 điểm là yên tâm; nếu kết quả đạt 6 điểm thì khả nghi (không đủ kết luận yên tâm cũng như kết luận bất thường); kết quả đánh giá lượng nước ối cho biết độ hoạt động tốt của nhau thai; ít phức tạp hơn nhưng vẫn hữu ích,,8-10 điểm → yên tâm; 6 điểm → khả nghi (làm lại sau 12-24h hoặc xem xét sinh sớm); ≤4 điểm → cần xét nghiệm sâu hơn hoặc sinh ngay; cần làm trắc đồ sinh vật lý cải tiến đầy đủ hoặc test co thắt đả kích để khẳng định,thai thiếu oxy; nhau thai suy giảm
Kế hoạch hoá gia đình bằng phương pháp tự nhiên,topic,[],không chỉ để tránh thai mà còn giúp các cặp đôi mong con dễ có thai hơn,đau bụng; đau lưng; đầy hơi; rụng trứng; trứng di chuyển qua vòi tử cung; trứng bị tống ra ngoài theo kinh nguyệt; tức ngực,,,,kế hoạch hóa gia đình theo phương pháp tự nhiên là phương pháp xác định thời điểm có thể quan hệ tình dục mà không thể có thai,,phương pháp tính theo chu kỳ kinh nguyệt: dựa vào chu kỳ trước đó để ước lượng ngày rụng trứng (thường ngày thứ 14),,người phụ nữ theo dõi thay đổi trong chu kỳ kinh nguyệt để biết thời điểm dễ thụ thai hoặc tránh thai; phụ nữ thường dễ thụ thai khi quan hệ quanh thời điểm rụng trứng; nếu thực hiện không đúng hướng dẫn thì hiệu quả thấp và kém tin cậy hơn so với các biện pháp tránh thai khác; phương pháp tự nhiên không chỉ để tránh thai mà còn giúp các cặp đôi mong con dễ có thai hơn; vẫn có thể dự đoán rụng trứng bằng cách theo dõi sự thay đổi trong cơ thể; tránh thai nếu chưa sẵn sàng: lựa chọn biện pháp ngừa thai phù hợp,
Squats,topic,[],giúp tăng nhịp tim; tăng lực cơ thân dưới; làm săn chắc cơ thể; hỗ trợ sinh nở; săn chắc cơ mông; giảm đau lưng dưới; ngăn ngừa táo bón; tư thế sinh tốt hơn; tăng sức cho cơ chân; tăng sức cơ sàn chậu; duy trì trọng tâm cơ thể; mở tay đặt lên đầu gối để tạo khoảng trống cho bụng; giúp mở khung chậu; tăng cơ quanh tử cung; tạo không gian cho thai nhi xuống; giúp cổ tử cung giãn,,,bụng to làm thay đổi trọng tâm; hormone làm giãn dây chằng,,,,những thay đổi trong thai kỳ ảnh hưởng đến squats,,uống đủ nước; giữ thăng bằng; giữ tư thế đến khi thoải mái; điều chỉnh cường độ theo giai đoạn thai kỳ; có người hỗ trợ; mặc quần áo và giày phù hợp; tập ở nơi bằng phẳng; không tập quá sức; tránh squats ngay sau ăn hoặc khi đói; đau khi tập; nhau tiền đạo; nguy cơ sinh non; đa thai; cổ tử cung ngắn; các trường hợp cần tránh squats: thai nhi không thuận sau 30 tuần,tăng nguy cơ chấn thương; ít cần dụng cụ hỗ trợ; giảm rách tầng sinh môn
Chảy máu tử cung bất thường,disease,['86'],,mệt mỏi; thiếu máu; chảy máu khó dự đoán; chảy máu nặng; chảy máu nhẹ; chảy máu kéo dài; chảy máu tái diễn; chảy máu không có tính chu kỳ; mức độ từ nhẹ đến nặng; ảnh hưởng chất lượng cuộc sống; aub nhẹ; aub thưa; aub nặng; aub kéo dài; rong kinh; xuất huyết giữa kỳ kinh; chảy máu sau quan hệ; ra máu nhỏ giọt bất kỳ lúc nào trong chu kỳ; ra máu nhiều (cường kinh); xuất huyết sau mãn kinh; chu kỳ kinh dài >35 ngày; chu kỳ kinh ngắn <21 ngày; vô kinh 3–6 tháng,phẫu thuật; estrogen liều cao cho chảy máu cấp tính; progestins dùng theo chu kỳ hoặc liên tục để điều hòa kinh; desmopressin cho bệnh nhân kèm rối loạn đông máu; có thể hỗ trợ bằng nsaid hoặc thuốc chống tiêu sợi huyết (tranexamic acid); cắt bỏ nội mạc tử cung; cắt tử cung; nong nạo (d&c); bác sĩ khai thác chu kỳ kinh; bác sĩ khai thác bệnh sử; khám phụ khoa; thử thai; dùng thuốc; thuốc kháng viêm nonsteroid (ibuprofen); acid tranexamic (cường kinh); kháng sinh (chống nhiễm trùng); cắt bỏ u xơ tử cung; cắt bỏ polyp qua nội soi; cắt bỏ tử cung (biện pháp cuối cùng khi các phương pháp khác không hiệu quả),u xơ tử cung; sẩy thai; rối loạn nội tiết tác động lên lớp nội mạc tử cung trong chu kỳ rụng trứng bình thường; hội chứng buồng trứng đa nang (pcos); tăng prolactin máu; tổn thương tuyến yên hoặc nội sọ; rối loạn đông máu (như bệnh von willebrand); thuốc tránh thai; nội tiết; thay đổi hormone ở tuổi dậy thì; thay đổi hormone ở tiền mãn kinh; không có progesterone do không rụng trứng; estrogen duy trì liên tục; nội mạc tăng sinh bất thường; nội mạc bong không đều; estrogen thấp kéo dài; estrogen cao; chu kỳ không rụng trứng; có thai; u cơ tuyến (lạc nội mạc tử cung trong cơ); dụng cụ tử cung; nhiễm trùng tử cung hoặc cổ tử cung; bệnh máu khó đông; polyp; tăng sản nội mạc tử cung; ung thư tử cung/cổ tử cung/âm đạo; hội chứng buồng trứng đa nang,,,,cần nghi ngờ aub khi có chảy máu bất thường dù khám khung chậu bình thường; cần loại trừ các bệnh khác; cắt bỏ nội mạc tử cung cho bệnh nhân không muốn cắt tử cung hoặc chống chỉ định đại phẫu; mô học thường gặp nhất là quá sản nội mạc đơn thuần; ngắn hơn hoặc dài hơn từ 7 ngày trở lên được coi là bất thường; siêu âm bơm nước buồng tử cung; siêu âm vùng chậu; chụp cộng hưởng từ; nội soi buồng tử cung; sinh thiết nội mạc tử cung,,khuyên bệnh nhân ghi nhật ký theo dõi chảy máu để đánh giá đáp ứng; trấn an rằng hầu hết trường hợp sẽ ngừng chảy máu khi được điều trị đúng mức; giải thích cơ chế sinh lý bệnh để bệnh nhân tuân thủ điều trị lâu dài; cần ghi nhật ký kinh nguyệt trước khi khám,tiến triển thành ung thư nội mạc tử cung nếu không xử trí; thiếu máu thiếu sắt; mất máu nhiều phải nhập viện; quá sản nội mạc tử cung; ung thư biểu mô nội mạc tử cung; vô sinh do không rụng trứng mạn tính
Corticosteroids trước sinh,topic,[],,,,,,,,thuốc sẽ thúc đẩy trưởng thành phổi thai nhi; suy hô hấp cấp là tình trạng ảnh hưởng đến hô hấp của trẻ sơ sinh; xuất huyết não thất là tình trạng chảy máu trong não; viêm ruột hoại tử là bệnh lý ruột ở trẻ sơ sinh non tháng,,,suy hô hấp cấp; xuất huyết não thất; viêm ruột hoại tử
Ung thư buồng trứng,disease,['112'],,báng bụng hoặc tăng kích thước bụng; đau vùng chậu hoặc bụng; khó ăn hoặc cảm thấy đầy bụng nhanh chóng,,,,ung thư biểu mô buồng trứng là một dạng ung thư xảy ra ở các tế bào biểu mô của buồng trứng.,Ung thư tế bào biểu mô; Ung thư tế bào mầm; Ung thư tế bào mô đệm; Ung thư biểu mô buồng trứng,điều trị: phụ thuộc giai đoạn (i-iv) và cấp độ (grade).; xét nghiệm pap không phát hiện được ung thư buồng trứng. khám vùng chậu đôi khi phát hiện bất thường. hiện chưa có xét nghiệm tầm soát chuẩn cho ung thư buồng trứng.,,nên khám định kỳ; cần tái khám định kỳ; xét nghiệm máu ca125; siêu âm,
Thính chẩn,topic,[],nghe tim thai bằng ống nghe đặc biệt hoặc đầu dò Doppler,nghe thấy tim thai,,,,,,,,cứ sau một thời gian nhất định bác sĩ sẽ đến kiểm tra tim thai; nếu có bất thường gì xảy ra thì bác sĩ sẽ kiểm tra tim thai thường xuyên hơn,
